event_nr,position,runner,agegroup,gender,club,time,age_grade,no_runs,no_volunteered
130,26,e65b88f96ef92e0b7d5c0784bd281e467a66f05a0668ff39f7992baee146ffa4,SF20-24,Weiblich,,55:24,26.71,8,2
131,1,178ec80b26dd63750a6b1e2b5a4c40d62af29c1635cfcaee69b68e6d5209c3f4,SM20-24,Männlich,,22:12,58.11,1,0
131,2,3a3719daddc5364802681510ed0a44836e881903cf4c5ecf4a48804d21f3a34b,SM18-19,Männlich,,22:23,58.90,8,0
131,3,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF30-34,Weiblich,,23:00,64.35,59,28
131,4,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM55-59,Männlich,ASC Konstanz,23:12,66.24,105,13
131,5,e674463d9f051043a314f61df398da236542327a64addcc1c77b2164d8e2e9ac,VF40-44,Weiblich,,23:54,64.02,1,0
131,6,df53029343689549ef23b332716201e557cadb3d022894ea3d831a4ebb6f9b77,VM50-54,Männlich,,24:23,62.00,26,12
131,7,8fd1326662882e98163df6d00a131000adc78e6687e753cb82bccaf5c64f5be3,SM25-29,Männlich,,24:44,52.16,5,0
131,8,5bb87a4f3be89364ba817db101986a1bb397d10c45d71a503f30cea3c664165f,SF20-24,Weiblich,,25:02,59.12,1,0
131,9,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM70-74,Männlich,ASC Konstanz,25:41,69.50,138,137
131,10,e40883def69cfcf12777d84346578e519e08dd85f8fb3b83a19667791934c990,SM25-29,Männlich,,25:43,50.16,19,1
131,11,89fc3d2fd36e97b9352928efe6cc09e06e1165f71667c12838fbcc32f18ad376,SF20-24,Weiblich,,25:44,57.51,14,6
131,12,d6efd3a6ef3e84620c62439d9250f8ec5dc1af4e4f8ef6143942f6a0cd6c4012,SM25-29,Männlich,,25:46,50.06,10,4
131,13,eef8b0a24ceb61ec2a8b5247b6c59cc301dfa98e88eca93185091768ed1c7701,VM50-54,Männlich,,26:38,56.26,368,19
131,14,2ea48772c2888f328696d6eb7b21e09d413fdcc76f36cd7647351ed379f354dd,VF45-49,Weiblich,,27:14,60.10,33,30
131,15,12a95b68595cb59348df6413579e8a9e642628c2a21506d6e1a3d5f8ca81ff1b,VF50-54,Weiblich,,28:07,62.71,22,7
131,16,1ef68d29ac191daacb767c232172c5a821441f1915e780d60c0aa1bbe683598e,SF25-29,Weiblich,,28:50,51.33,5,0
131,17,e65b88f96ef92e0b7d5c0784bd281e467a66f05a0668ff39f7992baee146ffa4,SF20-24,Weiblich,,29:45,49.75,8,2
131,18,4ee476fe935f9397b4a98d765d25322fdd8928b16f2afa576b853d7a967b454f,VF40-44,Weiblich,,32:52,47.52,9,1
131,19,58745748521c72a0cf544a3487eb268f670d1216681f184af0317ef2ee679c8b,VM45-49,Männlich,,33:53,43.19,50,0
131,20,fde21de004a866b182fc9f1f4da0597d64a5904e01048ab8dc56624670b2fc4a,VF70-74,Weiblich,,37:45,59.96,35,13
131,21,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,38:39,39.15,63,26
131,22,f7e21130ef3f93f26c3a47f2940c1c91761b59235d6b27ffb51b9f93516eed6b,VM65-69,Männlich,,39:20,43.43,69,28
131,23,1ee621cdfdae6f85bb46368189fa7a87bff0e7d9037aadddf740c5f41e3d7498,VM55-59,Männlich,,47:25,32.69,1,0
131,24,ea2bcf580a96fe610c6e2fdbaaccef0a23d4154efc361067dda4fa86d2ca0d84,VF40-44,Weiblich,,47:26,33.17,44,15
131,25,9f24a7bf4ae89661f58907574960f23c1428f3de8022d2bb8f98be2ccb0ae4b6,VF65-69,Weiblich,,53:59,40.57,26,7
131,26,d177c2b758a71f9790c8be424867060e202694057b6b16c4942ed5b64a61b070,VF55-59,Weiblich,,53:59,33.10,10,2
131,27,2b9b071cce883221c7bce5be74ace1551399a02a536a76f595e9dfc64dc57daa,SF25-29,Weiblich,,54:01,27.40,35,29
132,1,b4374101637e19d1ef832c43cf2249f3e1313efc22a401e6967adc2052256bff,SM20-24,Männlich,,19:04,67.66,6,0
132,2,33e7dbafc6e9ff0444b357d4b34d0442e10e7b1c6a4bd47ba773f02a413cbb38,SM30-34,Männlich,Basel Running Club,19:52,65.27,11,0
132,3,b17760230009ee30dbd5bde8f70ae82c0739746b31c4cb110eb7bc327a21e0ce,SM30-34,Männlich,,19:58,64.77,28,6
132,4,93e912e69b5b3259e5cbcc2d2eaa37217e04233728e4c3a78764b00916b776ac,SF30-34,Weiblich,Team beVegt.de,21:31,68.94,44,9
132,5,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF30-34,Weiblich,,22:25,66.02,59,28
132,6,3ae290d22310bcf16b7eb9007b62994cd14a3fc8e58439c43e86d85740fb39e7,SM30-34,Männlich,Team beVegt.de,22:26,57.95,37,4
132,7,54f2c6681e340349410a5f65ea61ea633f209e93e2d6f27892249f6fbfb9cff4,VM40-44,Männlich,adidas Runners Munich,22:34,60.49,109,192
132,8,3512bec525d54bf2ca003c636dc77241b1672de8a087ff7098ee54a7b1968109,SM25-29,Männlich,,23:04,55.92,5,0
132,9,474f3d156c78a6c2fd4f90259fd63631b0a7d6d67239994205caaea003f0c9b8,SM20-24,Männlich,ASC Konstanz,25:11,51.22,7,3
132,10,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM55-59,Männlich,ASC Konstanz,25:11,61.02,105,13
132,11,2b9b071cce883221c7bce5be74ace1551399a02a536a76f595e9dfc64dc57daa,SF25-29,Weiblich,,25:42,57.59,35,29
132,12,89fc3d2fd36e97b9352928efe6cc09e06e1165f71667c12838fbcc32f18ad376,SF20-24,Weiblich,,26:25,56.03,14,6
132,13,867fd29c721596d0cb55f207d5aa41094b9af0ede7eaf2fbb9998540d8a3fe0d,SM25-29,Männlich,,27:15,47.34,2,1
132,14,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
132,15,a176071a9e599cb1d0c061082562c5959b001d8ca2747071fec35664ff22446a,VF70-74,Weiblich,,27:58,79.62,8,0
132,16,eaa6722ee7e4543c4e56634cc09ece9d4006797ce5b5faa2e27ab6533303fd86,VF65-69,Weiblich,,28:38,71.89,63,96
132,17,1ef68d29ac191daacb767c232172c5a821441f1915e780d60c0aa1bbe683598e,SF25-29,Weiblich,,29:10,50.74,5,0
132,18,145360544e00588752dbc3d90595218d8a2b6b49c0d496b72376dc9e88f19215,VM55-59,Männlich,,29:49,53.33,34,28
132,19,26ba7fffc2578458628c5da5e0c56330fa0b4277a00af9f20dd22b3c4191c594,SF25-29,Weiblich,,30:56,47.84,8,2
132,20,416ae7140b42c6494513c5b0f4938648c864263e94af2a6f7583d10b77c9ac0a,SM25-29,Männlich,,30:56,41.76,42,55
132,21,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,31:26,48.14,63,26
132,22,d620fc573861b7526c5416c0e8900c186133abed2095b8e04896586cad331946,VM35-39,Männlich,,31:47,42.00,20,8
132,23,3e2b66e1377dc80951554abe94b8ecd95d744f96a54ecabe8115ab698501d66b,VM35-39,Männlich,,35:02,38.68,108,49
132,24,4ee476fe935f9397b4a98d765d25322fdd8928b16f2afa576b853d7a967b454f,VF40-44,Weiblich,,35:26,44.07,9,1
132,25,fde21de004a866b182fc9f1f4da0597d64a5904e01048ab8dc56624670b2fc4a,VF70-74,Weiblich,,39:09,57.81,35,13
132,26,d177c2b758a71f9790c8be424867060e202694057b6b16c4942ed5b64a61b070,VF55-59,Weiblich,,50:27,35.41,10,2
132,27,e65b88f96ef92e0b7d5c0784bd281e467a66f05a0668ff39f7992baee146ffa4,SF20-24,Weiblich,,50:27,29.34,8,2
132,28,9f24a7bf4ae89661f58907574960f23c1428f3de8022d2bb8f98be2ccb0ae4b6,VF65-69,Weiblich,,54:36,40.11,26,7
132,29,ea2bcf580a96fe610c6e2fdbaaccef0a23d4154efc361067dda4fa86d2ca0d84,VF40-44,Weiblich,,54:37,28.81,44,15
133,1,caf16dbf7042f407186bf88f12252dd38558cb2c9749f3f154f9db8d0e217f83,SM30-34,Männlich,,21:18,60.88,4,0
133,2,3b1e10b4200445a1ad1ea3ff5a990c7ccc7dc97ee2794cf551676325a149b066,SM30-34,Männlich,,22:26,57.80,10,2
133,3,3376395ac64fe23a739e5c36ba1711d62a7f2d2170030fdf788cfc70b79b5c51,SM25-29,Männlich,,22:40,56.91,4,0
133,4,1e4a2477ab188279fc3b3bd6548fe9552b80249dba919201e39b02914be5398c,VM40-44,Männlich,,23:56,57.87,3,0
133,5,89fc3d2fd36e97b9352928efe6cc09e06e1165f71667c12838fbcc32f18ad376,SF20-24,Weiblich,,25:28,58.12,14,6
133,6,d8405d53988fba54c4b0690e20c7f7d52f0149d368bfd62c6a714695c2c8b058,SM25-29,Männlich,,25:54,49.81,2,0
133,7,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF30-34,Weiblich,,26:42,55.43,59,28
133,8,2ea48772c2888f328696d6eb7b21e09d413fdcc76f36cd7647351ed379f354dd,VF45-49,Weiblich,,26:46,61.15,33,30
133,9,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM70-74,Männlich,ASC Konstanz,26:54,66.36,138,137
133,10,9d49748a2e7b1d8dd496107d19d5c74eac3268d8de9b69338ce8ba9ca02a599f,VM70-74,Männlich,,26:56,66.27,12,0
133,11,12a95b68595cb59348df6413579e8a9e642628c2a21506d6e1a3d5f8ca81ff1b,VF50-54,Weiblich,,27:55,63.16,22,7
133,12,1ef68d29ac191daacb767c232172c5a821441f1915e780d60c0aa1bbe683598e,SF25-29,Weiblich,,28:07,52.64,5,0
133,13,7616a78dc5ef4cd43b7d49429d48199fe302d042a06802bdc1c1ef859b303f00,VM55-59,Männlich,Paŝo Post Paŝo,28:15,54.87,23,0
133,14,2a7dfb15fa1f54df7b11556f184fd1be9dda8dbd5d39cbd916e9d9a3b1166e43,SF20-24,Weiblich,,29:11,50.71,2,0
133,15,a2791ea4c881a3202182856f54298cf8008ad9e0b54137b1c55fe552467771dc,SM30-34,Männlich,,29:14,44.36,26,13
133,16,e40883def69cfcf12777d84346578e519e08dd85f8fb3b83a19667791934c990,SM25-29,Männlich,,29:14,44.13,19,1
133,17,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM55-59,Männlich,ASC Konstanz,29:53,51.42,105,13
133,18,1be5a4bc82024ffc143ad211bdf364a72cdf914c6287a740bd23a9c5d546c7e4,VM60-64,Männlich,ASC Konstanz,29:54,55.57,36,4
133,19,882c99c7b2b904e231fe369f1a274642adc9d9b6005899a0391cec98ab62fcf2,SM20-24,Männlich,,29:55,43.12,13,0
133,20,d6efd3a6ef3e84620c62439d9250f8ec5dc1af4e4f8ef6143942f6a0cd6c4012,SM25-29,Männlich,,29:56,43.10,10,4
133,21,8c9123abf5f5deabb6d5be72f2cd3a421651e39ed673694daf822d8dc233894a,SF20-24,Weiblich,,30:10,49.06,4,0
133,22,416ae7140b42c6494513c5b0f4938648c864263e94af2a6f7583d10b77c9ac0a,SM25-29,Männlich,,30:50,41.89,42,55
133,23,4cf7e1ffb9180067f34b6309f1655983f437b7669ba9d3773f53563395477668,VF45-49,Weiblich,,31:06,51.55,14,2
133,24,40e8e1590bd56b322d94c2f61ca0912c5a54312e313949d7133258d2ddcebce7,VM65-69,Männlich,,31:38,55.11,46,0
133,25,12e56eee2e703a79d226c4a175660a47d1111be794dab2c2fb698cd230fc9362,VF40-44,Weiblich,,32:20,47.94,28,6
133,26,e65b88f96ef92e0b7d5c0784bd281e467a66f05a0668ff39f7992baee146ffa4,SF20-24,Weiblich,,32:33,45.47,8,2
133,27,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,32:38,62.92,65,11
133,28,d620fc573861b7526c5416c0e8900c186133abed2095b8e04896586cad331946,VM35-39,Männlich,,34:13,39.02,20,8
133,29,26ba7fffc2578458628c5da5e0c56330fa0b4277a00af9f20dd22b3c4191c594,SF25-29,Weiblich,,34:19,43.13,8,2
133,30,eaa6722ee7e4543c4e56634cc09ece9d4006797ce5b5faa2e27ab6533303fd86,VF65-69,Weiblich,,34:33,59.58,63,96
133,31,5e541eac2dd0127f8e2d9da34b04054953c2a9a118a81853f08e3302b6d474f2,VM60-64,Männlich,,34:34,48.07,39,15
133,32,3a629d33ad964ff2183a57725f4da757840e269d1eb6ed106b35f09f8dde5991,VF40-44,Weiblich,,36:27,43.16,13,0
133,33,83115f5a23741f47257b50ddecd9c1e3344ce0f47d8b35cfabceeb98492a95ee,VF40-44,Weiblich,,36:28,41.96,31,53
133,34,4ee476fe935f9397b4a98d765d25322fdd8928b16f2afa576b853d7a967b454f,VF40-44,Weiblich,,36:30,42.79,9,1
133,35,fde21de004a866b182fc9f1f4da0597d64a5904e01048ab8dc56624670b2fc4a,VF70-74,Weiblich,,40:19,56.14,35,13
133,36,3d0bd0eba3cd66d44adfff07df2e9ab44ec8e336cfe766c763ca272e5f439486,JW10,Weiblich,,50:41,34.63,1,0
133,37,9a23dc87b003454c16c90fec9cbcb7408edfc20ca94497eb1cd3bdbd836ff5e1,JW10,Weiblich,,50:43,34.60,7,1
133,38,ea2bcf580a96fe610c6e2fdbaaccef0a23d4154efc361067dda4fa86d2ca0d84,VF40-44,Weiblich,,50:50,30.95,44,15
133,39,e275aa738bea1c676337e6af8acac80a6ebb7ea79e4e4c843e41650f64e924e8,VF65-69,Weiblich,,52:34,40.36,11,7
133,40,2b9b071cce883221c7bce5be74ace1551399a02a536a76f595e9dfc64dc57daa,SF25-29,Weiblich,,52:35,28.15,35,29
134,1,3053de69f98d8346a87c0c7e0e86093c68b8404fdfd7c27cf70d10e648df3970,VM35-39,Männlich,,20:47,64.23,7,0
134,2,93e912e69b5b3259e5cbcc2d2eaa37217e04233728e4c3a78764b00916b776ac,SF30-34,Weiblich,Team beVegt.de,20:56,70.86,44,9
134,3,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF30-34,Weiblich,,22:07,66.92,59,28
134,4,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM55-59,Männlich,ASC Konstanz,22:55,67.05,105,13
134,5,3ae290d22310bcf16b7eb9007b62994cd14a3fc8e58439c43e86d85740fb39e7,SM30-34,Männlich,Team beVegt.de,23:25,55.52,37,4
134,6,8f851e0b16c803013fdaae6421fa072084f2f0d8d7dfc3a646914ba7103239f7,SM25-29,Männlich,,24:35,52.54,2,0
134,7,66daefad71dcee6315faeaed0954e6e1e7bd514fad4ed09091d4b9a173fc5e93,VM40-44,Männlich,,24:39,55.38,39,4
134,8,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,24:42,52.29,56,61
134,9,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM70-74,Männlich,ASC Konstanz,25:09,70.97,138,137
134,10,482a7c3bcd6ed1f31a4608a0f73c5983cb3f22f15dc42b4b2466d7a63d7e4d57,SM20-24,Männlich,,25:40,50.78,18,0
134,11,12a95b68595cb59348df6413579e8a9e642628c2a21506d6e1a3d5f8ca81ff1b,VF50-54,Weiblich,,28:21,62.20,22,7
134,12,2b9b071cce883221c7bce5be74ace1551399a02a536a76f595e9dfc64dc57daa,SF25-29,Weiblich,,30:25,48.66,35,29
134,13,2a7dfb15fa1f54df7b11556f184fd1be9dda8dbd5d39cbd916e9d9a3b1166e43,SF20-24,Weiblich,,31:08,47.54,2,0
134,14,4e7e8ded63370e7cb2b496a9460158f13f616a6b755f4595e61bd1f35b07489f,SF25-29,Weiblich,,31:11,47.46,1,0
134,15,d620fc573861b7526c5416c0e8900c186133abed2095b8e04896586cad331946,VM35-39,Männlich,,32:28,41.12,20,8
134,16,4ee476fe935f9397b4a98d765d25322fdd8928b16f2afa576b853d7a967b454f,VF40-44,Weiblich,,32:42,47.76,9,1
134,17,f7e21130ef3f93f26c3a47f2940c1c91761b59235d6b27ffb51b9f93516eed6b,VM65-69,Männlich,,35:58,47.50,69,28
134,18,2632c80599fd6bcdd73c05ed55d2de3482edc0bcaaa7d941b602f34132a1545e,VF35-39,Weiblich,,36:05,41.71,26,5
134,19,d08539f7f2cc69cc04f73b0b990cfec46384a04720da53a1602a0d5e91e87309,VM70-74,Männlich,,36:45,47.98,11,3
134,20,ae602df9af28ce051c4c9f74a91e19fbd52f7ddd74f0b79e65738dc91677dd30,VF50-54,Weiblich,,37:04,45.23,1,0
134,21,6930826f1205cbe3d07d4ea8f57586b56a417fa631b86e3e182761bb1e1d8ea5,VF35-39,Weiblich,,44:39,33.48,3,0
134,22,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,44:41,33.87,63,26
134,23,2ee3ab21c4afbd6095a05f25de5ff8ab43f85c8d5e94d62adce8ce0f0b70e0c6,VF65-69,Weiblich,,48:09,45.48,2,0
134,24,9f24a7bf4ae89661f58907574960f23c1428f3de8022d2bb8f98be2ccb0ae4b6,VF65-69,Weiblich,,50:21,43.50,26,7
134,25,89fc3d2fd36e97b9352928efe6cc09e06e1165f71667c12838fbcc32f18ad376,SF20-24,Weiblich,,52:17,28.31,14,6
135,1,caf16dbf7042f407186bf88f12252dd38558cb2c9749f3f154f9db8d0e217f83,SM30-34,Männlich,,19:28,66.61,4,0
135,2,3b1e10b4200445a1ad1ea3ff5a990c7ccc7dc97ee2794cf551676325a149b066,SM30-34,Männlich,,19:34,66.27,10,2
135,3,05b9b33a7924ce4661321a407d3ae78626431ac4e5186a11aa7098d919d1a1b0,VM40-44,Männlich,,22:09,62.53,1,0
135,4,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM55-59,Männlich,ASC Konstanz,22:39,67.84,105,13
135,5,df53029343689549ef23b332716201e557cadb3d022894ea3d831a4ebb6f9b77,VM50-54,Männlich,,23:44,63.69,26,12
135,6,416ae7140b42c6494513c5b0f4938648c864263e94af2a6f7583d10b77c9ac0a,SM25-29,Männlich,,24:49,52.05,42,55
135,7,3ae290d22310bcf16b7eb9007b62994cd14a3fc8e58439c43e86d85740fb39e7,SM30-34,Männlich,Team beVegt.de,25:41,50.62,37,4
135,8,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM70-74,Männlich,ASC Konstanz,25:48,69.19,138,137
135,9,89fc3d2fd36e97b9352928efe6cc09e06e1165f71667c12838fbcc32f18ad376,SF20-24,Weiblich,,26:06,56.70,14,6
135,10,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
135,11,12a95b68595cb59348df6413579e8a9e642628c2a21506d6e1a3d5f8ca81ff1b,VF50-54,Weiblich,,26:58,65.39,22,7
135,12,8c9123abf5f5deabb6d5be72f2cd3a421651e39ed673694daf822d8dc233894a,SF20-24,Weiblich,,27:32,53.75,4,0
135,13,3efa09ac191a1b2fa73d5e184536871a0aa9a3503dc73f52dfbe683f471d0740,VF55-59,Weiblich,,28:04,63.66,90,31
135,14,12e56eee2e703a79d226c4a175660a47d1111be794dab2c2fb698cd230fc9362,VF40-44,Weiblich,,28:36,54.20,28,6
135,15,eaa6722ee7e4543c4e56634cc09ece9d4006797ce5b5faa2e27ab6533303fd86,VF65-69,Weiblich,,28:39,71.84,63,96
135,16,d0cad20704bb20c8ab83e0a7908d0741c985302ffd19edbf1c8cbdcafa083350,SF25-29,Weiblich,ASC Konstanz,28:47,51.42,21,2
135,17,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,29:54,68.67,65,11
135,18,d620fc573861b7526c5416c0e8900c186133abed2095b8e04896586cad331946,VM35-39,Männlich,,32:47,40.72,20,8
135,19,4ee476fe935f9397b4a98d765d25322fdd8928b16f2afa576b853d7a967b454f,VF40-44,Weiblich,,33:28,46.66,9,1
135,20,f7e21130ef3f93f26c3a47f2940c1c91761b59235d6b27ffb51b9f93516eed6b,VM65-69,Männlich,,34:42,49.23,69,28
135,21,2632c80599fd6bcdd73c05ed55d2de3482edc0bcaaa7d941b602f34132a1545e,VF35-39,Weiblich,,34:53,43.14,26,5
135,22,0d5e8525512b821d8dc07966bf6d3c1d64aa06726bd436ee87704dd46c40afd6,VF40-44,Weiblich,,49:15,31.71,13,18
135,23,9f24a7bf4ae89661f58907574960f23c1428f3de8022d2bb8f98be2ccb0ae4b6,VF65-69,Weiblich,,51:39,42.40,26,7
135,24,ea2bcf580a96fe610c6e2fdbaaccef0a23d4154efc361067dda4fa86d2ca0d84,VF40-44,Weiblich,,51:39,30.46,44,15
136,1,93e912e69b5b3259e5cbcc2d2eaa37217e04233728e4c3a78764b00916b776ac,SF30-34,Weiblich,Team beVegt.de,20:31,72.30,44,9
136,2,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM55-59,Männlich,ASC Konstanz,22:13,69.17,105,13
136,3,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF30-34,Weiblich,,23:15,63.66,59,28
136,4,df53029343689549ef23b332716201e557cadb3d022894ea3d831a4ebb6f9b77,VM50-54,Männlich,,24:11,62.51,26,12
136,5,2b50a453fc92e9b755adf7466ef6534c1c3c6273a2c7bf2552050ef8350fe430,VM50-54,Männlich,,24:15,62.82,302,121
136,6,c4d0f617f80564edd22dcc01985d999e97f4b50f01c010afd67eb9ed3f083b5d,VF45-49,Weiblich,Colchester Harriers AC,24:33,66.67,122,13
136,7,9d49748a2e7b1d8dd496107d19d5c74eac3268d8de9b69338ce8ba9ca02a599f,VM70-74,Männlich,,24:40,72.36,12,0
136,8,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,VF35-39,Weiblich,,24:49,60.44,56,37
136,9,2ea48772c2888f328696d6eb7b21e09d413fdcc76f36cd7647351ed379f354dd,VF45-49,Weiblich,,26:24,61.99,33,30
136,10,416ae7140b42c6494513c5b0f4938648c864263e94af2a6f7583d10b77c9ac0a,SM25-29,Männlich,,26:25,48.90,42,55
136,11,a176071a9e599cb1d0c061082562c5959b001d8ca2747071fec35664ff22446a,VF70-74,Weiblich,,27:04,82.27,8,0
136,12,2b9b071cce883221c7bce5be74ace1551399a02a536a76f595e9dfc64dc57daa,SF25-29,Weiblich,,27:33,53.72,35,29
136,13,06af54c39fb2e15dbf33a646af394d79692576aefa5ccc85b52548867499881f,SF25-29,Weiblich,,27:46,53.30,7,0
136,14,5d086e241fa91eda5420fe15d4bd45ff4b69a11b765e4a6cb8b8fda4db9d8c68,SF25-29,Weiblich,,27:46,53.30,2,0
136,15,815fe1584c1f8b5a6daa815961f678d8d30e3724a40cff073af6db34126044bc,SM20-24,Männlich,,27:58,46.60,9,0
136,16,9eb6e767be57234d413f4547bb5d63e0d6305953eb60459ce4ae982852eca581,VM45-49,Männlich,Great Bentley RC,28:16,51.77,103,13
136,17,eaa6722ee7e4543c4e56634cc09ece9d4006797ce5b5faa2e27ab6533303fd86,VF65-69,Weiblich,,28:33,72.10,63,96
136,18,40e8e1590bd56b322d94c2f61ca0912c5a54312e313949d7133258d2ddcebce7,VM65-69,Männlich,,28:33,61.06,46,0
136,19,2bbdfe710fae5b2b03b866314fd76938e34bc18ddd7fe2cbe62165a222630d2e,VF45-49,Weiblich,Team beVegt.de,29:21,55.20,2,0
136,20,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
136,21,1ef68d29ac191daacb767c232172c5a821441f1915e780d60c0aa1bbe683598e,SF25-29,Weiblich,,30:32,48.47,5,0
136,22,3d541bd01ffe224082386bb9e7cd71f1645c5c9bedfe71957bd08137e31a0921,SF20-24,Weiblich,,30:33,48.45,1,0
136,23,46b036bf6ab8a439a2908c6d2a24bc94453aac83681e88b384d7e6a69c1aa11a,VF55-59,Weiblich,,32:08,57.88,11,1
136,24,e65b88f96ef92e0b7d5c0784bd281e467a66f05a0668ff39f7992baee146ffa4,SF20-24,Weiblich,,32:48,45.12,8,2
136,25,2632c80599fd6bcdd73c05ed55d2de3482edc0bcaaa7d941b602f34132a1545e,VF35-39,Weiblich,,33:43,44.64,26,5
136,26,26ba7fffc2578458628c5da5e0c56330fa0b4277a00af9f20dd22b3c4191c594,SF25-29,Weiblich,,33:54,43.66,8,2
136,27,fde21de004a866b182fc9f1f4da0597d64a5904e01048ab8dc56624670b2fc4a,VF70-74,Weiblich,,38:22,58.99,35,13
136,28,d177c2b758a71f9790c8be424867060e202694057b6b16c4942ed5b64a61b070,VF55-59,Weiblich,,48:55,36.52,10,2
136,29,ea2bcf580a96fe610c6e2fdbaaccef0a23d4154efc361067dda4fa86d2ca0d84,VF40-44,Weiblich,,48:55,32.16,44,15
136,30,9f24a7bf4ae89661f58907574960f23c1428f3de8022d2bb8f98be2ccb0ae4b6,VF65-69,Weiblich,,50:51,43.07,26,7
136,31,bd6bdcbd772e951d0a23e3e0a1d97bd66591907bca992635c076b3dc2420fb7d,VM45-49,Männlich,Sport For Empowerment,50:51,28.55,42,9
136,32,98a73d3414a9deaacbb5ae7cbd6ca967d850e1cdcd608bed2f839189d1ab7974,VM60-64,Männlich,,51:07,32.51,2,0
136,33,4ee476fe935f9397b4a98d765d25322fdd8928b16f2afa576b853d7a967b454f,VF40-44,Weiblich,,1:03:44,24.50,9,1
136,34,12a95b68595cb59348df6413579e8a9e642628c2a21506d6e1a3d5f8ca81ff1b,VF50-54,Weiblich,,1:03:45,27.66,22,7
137,1,33e7dbafc6e9ff0444b357d4b34d0442e10e7b1c6a4bd47ba773f02a413cbb38,SM30-34,Männlich,Basel Running Club,21:02,61.65,11,0
137,2,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM55-59,Männlich,ASC Konstanz,22:22,68.70,105,13
137,3,a3b3cc358cb8af92c52006d102d4ea5aa73f28b5f61c0e658570f3732d0d56a3,SF20-24,Weiblich,,23:04,64.16,2,0
137,4,28f59c95c0e3f5fe2be7fc5175021a62f6536bccfcb6c109ae347f6aa1d0fdca,SF20-24,Weiblich,,23:12,63.79,12,1
137,5,2ea48772c2888f328696d6eb7b21e09d413fdcc76f36cd7647351ed379f354dd,VF45-49,Weiblich,,26:07,62.67,33,30
137,6,eef395eaf7637cd2e907460a3e5bba2c9c84e6709195c878b2b5fd46629d53cc,VF40-44,Weiblich,ASC Konstanz,26:12,59.61,22,111
137,7,e40883def69cfcf12777d84346578e519e08dd85f8fb3b83a19667791934c990,SM25-29,Männlich,,26:22,48.93,19,1
137,8,2b9b071cce883221c7bce5be74ace1551399a02a536a76f595e9dfc64dc57daa,SF25-29,Weiblich,,27:04,54.68,35,29
137,9,982f98f0cf157e7e9957e2d264f860df16fb7cc1cf29c4a2455701daa33c6036,VF50-54,Weiblich,,29:23,60.01,11,3
137,10,d0cad20704bb20c8ab83e0a7908d0741c985302ffd19edbf1c8cbdcafa083350,SF25-29,Weiblich,ASC Konstanz,29:27,50.25,21,2
137,11,d17746b6396def02efb4c8dc3d4c4c7a475949dda7c2fc3a97db14d33aaa508d,SF20-24,Weiblich,,31:16,47.33,1,0
137,12,d620fc573861b7526c5416c0e8900c186133abed2095b8e04896586cad331946,VM35-39,Männlich,,31:40,42.16,20,8
